generation,best_fitness,avg_fitness,diversity
483,3249622.0,2938066.4616666664,296
484,3249622.0,2937725.92,298
485,3249622.0,2932461.5483333333,299
486,3249622.0,2934526.7333333334,299
487,3249622.0,2947800.5233333334,297
488,3249622.0,2962148.3266666667,299
489,3249622.0,2950425.68,300
490,3249622.0,2960840.6366666667,293
491,3249622.0,2952333.4366666665,298
492,3249622.0,2951693.91,298
493,3249622.0,2949340.455,294
494,3249622.0,2945349.408333333,297
495,3249622.0,2955967.3533333335,292
496,3249622.0,2934569.5933333333,298
497,3249622.0,2941273.7116666664,297
498,3249622.0,2937074.685,297
499,3249622.0,2949784.7283333335,299
500,3249622.0,2931958.0433333335,299
501,3249622.0,2944036.035,297
502,3249622.0,2961371.598333333,297
503,3249622.0,2942545.225,300
504,3249622.0,2950126.368333333,297
505,3249622.0,2947309.196666667,298
506,3249622.0,2942228.9316666666,296
507,3249622.0,2957329.1033333335,298
508,3249622.0,2922972.138333333,296
509,3249622.0,2946771.575,298
510,3249622.0,2938884.5016666665,295
511,3249622.0,2939474.395,298
512,3249622.0,2946190.2683333335,297
513,3249622.0,2935439.486666667,297
514,3249622.0,2932755.703333333,299
515,3249622.0,2954010.19,296
516,3249622.0,2943066.296666667,298
517,3249622.0,2942198.428333333,299
518,3249622.0,2946746.3316666665,293
519,3249622.0,2933136.605,298
